,Age,Workclass,Fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Target,Cluster
10538,2.098685795999715,0.2189184333453108,-0.042202896201338214,0.16432784218019117,-0.44043392881734683,0.09673518742442563,0.27064732142857145,0.03937007874015748,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.49544396939339835,0.25441117619238185,0,2
1045,-0.7951834997736498,0.2189184333453108,-0.02493946624534872,0.7490774907749077,1.9137109365100398,0.10731244064577398,0.44868616757560736,0.06633447524135783,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,1.1742065839311715,0.25441117619238185,0,1
16338,-0.033638948254343236,0.28582866293034426,-1.4387803070817646,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.11651469098277609,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,1.5916192222623138,0.25441117619238185,0,1
8608,-1.5567280512929562,0.2189184333453108,-0.4452528768350074,0.07195121951219512,-1.61750636148104,0.048398723097518276,0.061527057079318014,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
4189,2.174840251151646,0.28582866293034426,-0.45428210500277827,0.06294964028776978,-2.4022213165901687,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
20415,0.19482441720144872,0.2189184333453108,0.007533575519453886,0.25396825396825395,0.7366385038463464,0.10731244064577398,0.48534201954397393,0.10668913663469018,0.1299715909090909,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.125,0,1
5100,-0.10979340340627389,0.2189184333453108,-1.4709599462541134,0.06294964028776978,-2.4022213165901687,0.4550110249662138,0.11651469098277609,0.45572770329934975,0.26385458474837914,0.3139546302661298,0.2007236159483564,-0.21867335078526204,1.5916192222623138,0.25441117619238185,0,2
19458,1.032523423872686,0.2189184333453108,-1.338786810653569,0.2631981637337414,0.34428102629178203,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
15432,-0.18594785855820453,0.2189184333453108,-0.2200143318280787,0.2001799370220423,-0.04807645126278239,0.4550110249662138,0.1339069642376983,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
11566,1.9463768856958537,0.28582866293034426,-0.21433557197413478,0.06294964028776978,-2.4022213165901687,0.4550110249662138,0.04113430975381739,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-1.3302692460556833,0.25441117619238185,0,2
11937,0.5755966929611019,0.2189184333453108,-0.44110738214162837,0.041811846689895474,-2.794578794144733,0.048398723097518276,0.12423625254582485,0.014343343792021516,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.029850746268656716,0,2
31424,-0.8713379549255804,0.2189184333453108,-0.9303136143593833,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.305159165751921,0.49359886201991465,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
21257,0.7279056032649632,0.2189184333453108,0.028355694983914898,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.12423625254582485,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
1954,2.098685795999715,0.2189184333453108,0.698884729338099,0.07195121951219512,-1.61750636148104,0.4550110249662138,0.32608695652173914,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
2685,-0.8713379549255804,0.3870625662778367,2.0824009925544544,0.2001799370220423,-0.04807645126278239,0.048398723097518276,0.1339069642376983,0.06633447524135783,0.1299715909090909,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,3
32154,-0.33825676886206585,0.2189184333453108,-0.7075264006894071,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.22559006211180124,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.25589877960265806,0.25441117619238185,0,0
1708,-1.0998013203813723,0.2189184333453108,-1.1601046318492236,0.421658072193574,1.128995981400911,0.048398723097518276,0.12423625254582485,0.10668913663469018,0.27740492170022374,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.33938130726888655,0.29411764705882354,0,1
15246,-0.8713379549255804,0.2189184333453108,-0.7589097127678429,0.054945054945054944,-2.0098638390356043,0.4550110249662138,0.12423625254582485,0.49359886201991465,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.3284789140609414,0.11764705882353002,0,0
31268,0.34713332750531,0.2189184333453108,1.1039979927187011,0.7490774907749077,1.9137109365100398,0.048398723097518276,0.44868616757560736,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,2.092514388259685,0.4444444444434461,0,1
25201,0.042515506897587416,0.2189184333453108,-0.3390127445674734,0.2001799370220423,-0.04807645126278239,0.4550110249662138,0.12423625254582485,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
15041,-0.10979340340627389,0.2189184333453108,-0.258393283840983,0.421658072193574,1.128995981400911,0.048398723097518276,0.1339069642376983,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
24762,1.1848323341765472,0.2189184333453108,0.39455052416548814,0.421658072193574,1.128995981400911,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
15662,3.4694659887344668,0.2189184333453108,-0.5393783214141278,0.16432784218019117,-0.44043392881734683,0.09673518742442563,0.04113430975381739,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-2.332059578050425,0.25441117619238185,0,2
12055,1.2609867893284779,0.2689601250977326,-1.1183846761222491,0.16432784218019117,-0.44043392881734683,0.10731244064577398,0.1339069642376983,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,3.779462049009976,-0.0780313310622559,0.25441117619238185,0,4
29543,-1.2521102306852336,0.2189184333453108,-0.8734597636216481,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.04113430975381739,0.014343343792021516,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.756793945600029,0.25441117619238185,0,0
9975,-1.4805735961410256,0.2189184333453108,-1.1359888316694753,0.2001799370220423,-0.04807645126278239,0.048398723097518276,0.04113430975381739,0.014343343792021516,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-1.7476818843868256,0.25441117619238185,0,0
4468,-1.0998013203813723,0.2189184333453108,0.8104155728695575,0.2631981637337414,0.34428102629178203,0.048398723097518276,0.12423625254582485,0.014343343792021516,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,3
15400,0.42328778265724065,0.2189184333453108,-0.6019109320058068,0.2001799370220423,-0.04807645126278239,0.10731244064577398,0.2029262086513995,0.06633447524135783,0.26385458474837914,0.3139546302661298,0.09963018289275447,-0.21867335078526204,0.756793945600029,0.25441117619238185,0,1
12426,-1.4805735961410256,0.2189184333453108,0.5442426339154497,0.07692307692307693,-0.8327914063719112,0.08378378378378379,0.04113430975381739,0.014343343792021516,0.09090909090909091,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-1.7476818843868256,0.25441117619238185,0,0
9379,-1.0236468652294417,0.2189184333453108,0.2732616782850027,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.061527057079318014,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
23871,-1.404419140989095,0.2189184333453108,-0.40178197015306677,0.2001799370220423,-0.04807645126278239,0.048398723097518276,0.061527057079318014,0.014343343792021516,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-1.7476818843868256,0.25441117619238185,0,0
6683,-1.0236468652294417,0.2189184333453108,0.8506022634359672,0.07195121951219512,-1.61750636148104,0.4550110249662138,0.22559006211180124,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.33938130726888655,0.25441117619238185,0,3
2645,0.5755966929611019,0.2189184333453108,-0.4842943508308718,0.2001799370220423,-0.04807645126278239,0.4550110249662138,0.22559006211180124,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
31762,1.7179135202400617,0.2189184333453108,4.529444865817182,0.040268456375838924,-3.1869362716992975,0.09673518742442563,0.061527057079318014,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,3
25254,0.8802145135688246,0.2189184333453108,-1.087634191513143,0.16432784218019117,-0.44043392881734683,0.08378378378378379,0.061527057079318014,0.06633447524135783,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
24845,-1.175955775533303,0.2189184333453108,-1.2988178058815605,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.1339069642376983,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
11960,-0.8713379549255804,0.2189184333453108,-0.23839458455534382,0.421658072193574,1.128995981400911,0.4550110249662138,0.04113430975381739,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
1014,-0.033638948254343236,0.2189184333453108,-0.15698956204905784,0.5645756457564576,1.5213534589554754,0.4550110249662138,0.44868616757560736,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-1.3302692460556833,0.25441117619238185,0,1
14477,-0.5667201343178578,0.2946298984034833,0.0411329046552887,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.32608695652173914,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.589828890267572,0.25441117619238185,0,1
21327,-0.8713379549255804,0.2189184333453108,-0.8345602586221323,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.756793945600029,0.25441117619238185,0,1
17212,1.641759065088131,0.28582866293034426,0.4417599477512752,0.06294964028776978,-2.4022213165901687,0.4550110249662138,0.11651469098277609,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
7028,0.6517511481130326,0.2189184333453108,0.3016460129549657,0.2001799370220423,-0.04807645126278239,0.10731244064577398,0.305159165751921,0.06633447524135783,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
17400,0.9563689687207553,0.2189184333453108,2.3835834860081264,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.305159165751921,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,3
8277,0.34713332750531,0.2189184333453108,0.1831776178019391,0.16432784218019117,-0.44043392881734683,0.10731244064577398,0.04113430975381739,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.49544396939339835,0.25441117619238185,0,2
18617,-1.0236468652294417,0.2189184333453108,0.03764993194486977,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.04113430975381739,0.10668913663469018,0.1299715909090909,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.49544396939339835,0.25441117619238185,0,0
12145,1.9463768856958537,0.2189184333453108,-0.5359710655017614,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-2.999919799380253,0.25441117619238185,0,2
2238,-0.2621023137101352,0.2189184333453108,-0.18486280833216587,0.2001799370220423,-0.04807645126278239,0.048398723097518276,0.305159165751921,0.06633447524135783,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
25301,-0.9474924100775111,0.2189184333453108,-1.3226023450698288,0.421658072193574,1.128995981400911,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,1.1742065839311715,0.25441117619238185,0,1
14800,0.8802145135688246,0.2189184333453108,0.30282908792453733,0.25396825396825395,0.7366385038463464,0.4550110249662138,0.305159165751921,0.45572770329934975,0.1299715909090909,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
25152,-0.7951834997736498,0.2946298984034833,-1.4702595658721271,0.7490774907749077,1.9137109365100398,0.4550110249662138,0.44868616757560736,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
18664,0.6517511481130326,0.2189184333453108,-0.21424092597656905,0.16432784218019117,-0.44043392881734683,0.10731244064577398,0.12423625254582485,0.10668913663469018,0.26385458474837914,0.3139546302661298,0.4801140117094992,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
7666,0.49944223780917135,0.28582866293034426,-0.9346389364481372,0.5645756457564576,1.5213534589554754,0.10731244064577398,0.44868616757560736,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-2.165094522717968,0.25441117619238185,0,0
7779,-1.6328825064448869,0.2189184333453108,0.9215205094119701,0.05629770992366412,-1.2251488839264757,0.048398723097518276,0.04113430975381739,0.014343343792021516,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-2.165094522717968,0.25441117619238185,0,0
29049,-0.33825676886206585,0.2189184333453108,-0.8678472559660003,0.06294964028776978,-2.4022213165901687,0.4550110249662138,0.2029262086513995,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
23807,-1.0236468652294417,0.2189184333453108,-0.8906569413793417,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.04113430975381739,0.06633447524135783,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.9128566077245408,0.03571428571428571,0,0
13795,0.19482441720144872,0.28582866293034426,-0.3220616464034508,0.2001799370220423,-0.04807645126278239,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.756793945600029,0.25441117619238185,0,1
31086,1.1086778790246166,0.2189184333453108,0.8193880134387888,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.33938130726888655,0.25441117619238185,0,2
27812,-0.7951834997736498,0.2189184333453108,-0.7158741776747046,0.2001799370220423,-0.04807645126278239,0.048398723097518276,0.1339069642376983,0.014343343792021516,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-1.2467867183894548,0.25441117619238185,0,0
4536,-0.6428745894697885,0.2946298984034833,1.6517143806315915,0.421658072193574,1.128995981400911,0.048398723097518276,0.44868616757560736,0.10668913663469018,0.1299715909090909,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.34375,0,3
28719,-1.0236468652294417,0.2946298984034833,0.33502765629639936,0.421658072193574,1.128995981400911,0.048398723097518276,0.44868616757560736,0.10668913663469018,0.1299715909090909,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
14206,0.804060058416894,0.2189184333453108,-0.2107958116651764,0.421658072193574,1.128995981400911,0.10731244064577398,0.32608695652173914,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
14934,-0.4144112240139965,0.2189184333453108,-0.02115362634271945,0.2631981637337414,0.34428102629178203,0.4550110249662138,0.27064732142857145,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.41196144172716986,0.25441117619238185,0,0
29404,0.7279056032649632,0.2189184333453108,-0.6121232351431493,0.2001799370220423,-0.04807645126278239,0.10731244064577398,0.1339069642376983,0.06633447524135783,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,1.1742065839311715,0.25441117619238185,0,1
29088,-0.033638948254343236,0.2189184333453108,-0.27435059903056536,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.22559006211180124,0.45572770329934975,0.1299715909090909,0.3139546302661298,0.44448161340952735,-0.21867335078526204,0.589828890267572,0.25441117619238185,0,1
7091,0.49944223780917135,0.2189184333453108,-0.7334120810236348,0.2001799370220423,-0.04807645126278239,0.10731244064577398,0.04113430975381739,0.06633447524135783,0.1299715909090909,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
15144,-0.9474924100775111,0.2189184333453108,0.5704406460416442,0.2631981637337414,0.34428102629178203,0.048398723097518276,0.04113430975381739,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
14854,-0.49056567916592714,0.2189184333453108,1.1543875218226969,0.07195121951219512,-1.61750636148104,0.4550110249662138,0.48534201954397393,0.49359886201991465,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.49544396939339835,0.25441117619238185,0,3
20053,-0.2621023137101352,0.2189184333453108,-0.43038399061743093,0.25396825396825395,0.7366385038463464,0.10731244064577398,0.48534201954397393,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,0.756793945600029,0.25441117619238185,0,1
9127,0.19482441720144872,0.2189184333453108,-0.4721701985427016,0.07195121951219512,-1.61750636148104,0.048398723097518276,0.061527057079318014,0.06633447524135783,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.756793945600029,0.25441117619238185,0,2
15110,-0.7190290446217191,0.2189184333453108,-1.2886338965434876,0.2631981637337414,0.34428102629178203,0.4550110249662138,0.1339069642376983,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,1
27405,-1.5567280512929562,0.2189184333453108,2.243497945011087,0.041811846689895474,-2.794578794144733,0.048398723097518276,0.061527057079318014,0.03937007874015748,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.054455445544554455,0,3
6226,-1.0236468652294417,0.28582866293034426,0.7275719312002723,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.44868616757560736,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,3
13103,0.6517511481130326,0.5586592178770949,-0.011215796598317599,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.12423625254582485,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.589828890267572,0.25441117619238185,0,2
17451,1.7179135202400617,0.2189184333453108,-0.9900068450240904,0.2001799370220423,-0.04807645126278239,0.4550110249662138,0.305159165751921,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-1.3302692460556833,0.25441117619238185,0,2
12724,-0.7190290446217191,0.2189184333453108,-1.2424466497314104,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.22559006211180124,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
32107,1.2609867893284779,0.2189184333453108,-0.19723304021400703,0.2001799370220423,-0.04807645126278239,0.10731244064577398,0.1339069642376983,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
21420,-1.6328825064448869,0.2189184333453108,-0.44323691708685736,0.05629770992366412,-1.2251488839264757,0.048398723097518276,0.04113430975381739,0.014343343792021516,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-1.7476818843868256,0.25441117619238185,0,0
10894,2.4794580717593684,0.2189184333453108,-0.6136470357039576,0.16432784218019117,-0.44043392881734683,0.09673518742442563,0.1339069642376983,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
24391,-1.6328825064448869,0.2189184333453108,-1.40009848787665,0.07195121951219512,-1.61750636148104,0.048398723097518276,0.04113430975381739,0.014343343792021516,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-1.3302692460556833,0.25441117619238185,0,0
