Age,Workclass,Fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Target
29,0.2189184333453108,106179,0.421658072193574,13,0.0483987230975182,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.1137828711756881,0,0,35,0.3364485981308411,0
60,0.2189184333453108,198170,0.421658072193574,13,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,45,0.2544111761923818,1
40,0.2189184333453108,190290,0.2001799370220423,10,0.1073124406457739,0.2706473214285714,0.1066891366346901,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
41,0.2189184333453108,321824,0.1643278421801911,9,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,8,0.2544111761923818,0
43,0.2946298984034833,247514,0.5645756457564576,14,0.1073124406457739,0.4486861675756073,0.0663344752413578,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
42,0.3870625662778367,108183,0.5645756457564576,14,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2774049217002237,0.3139546302661298,0,1902,40,0.1971830985915492,1
42,0.2189184333453108,266084,0.2001799370220423,10,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,7298,0,45,0.2544111761923818,1
45,0.2946298984034833,348172,0.421658072193574,13,0.4550110249662138,0.116514690982776,0.4557277032993497,0.2774049217002237,0.3139546302661298,7298,0,40,0.2544111761923818,1
62,0.2189184333453108,271431,0.0549450549450549,5,0.4550110249662138,0.0411343097538173,0.4557277032993497,0.1299715909090909,0.3139546302661298,0,0,42,0.2544111761923818,0
32,0.2189184333453108,61898,0.0562977099236641,7,0.1073124406457739,0.0411343097538173,0.0663344752413578,0.2638545847483791,0.1137828711756881,0,0,15,0.2544111761923818,0
33,0.3870625662778367,137184,0.2539682539682539,12,0.1073124406457739,0.4853420195439739,0.0663344752413578,0.2638545847483791,0.3139546302661298,0,0,50,0.2544111761923818,1
49,0.2189184333453108,133969,0.7466666666666667,16,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.0909090909090909,0.3139546302661298,0,0,50,0.2544111761923818,1
25,0.2189184333453108,258379,0.421658072193574,13,0.4550110249662138,0.4486861675756073,0.4935988620199146,0.2638545847483791,0.1137828711756881,0,0,32,0.2544111761923818,0
28,0.2189184333453108,185647,0.2001799370220423,10,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,45,0.2544111761923818,0
19,0.2946298984034833,243960,0.2001799370220423,10,0.0483987230975182,0.2706473214285714,0.0143433437920215,0.2638545847483791,0.1137828711756881,0,0,16,0.2544111761923818,0
36,0.2689601250977326,243666,0.1643278421801911,9,0.1073124406457739,0.1339069642376983,0.0143433437920215,0.1299715909090909,0.1137828711756881,0,0,40,0.2544111761923818,0
29,0.2189184333453108,89030,0.1643278421801911,9,0.0483987230975182,0.2706473214285714,0.0663344752413578,0.2638545847483791,0.1137828711756881,0,0,40,0.2544111761923818,0
26,0.2189184333453108,359543,0.421658072193574,13,0.0483987230975182,0.1339069642376983,0.0143433437920215,0.2638545847483791,0.1137828711756881,0,0,40,0.0544554455445544,0
27,0.2189184333453108,221252,0.1643278421801911,9,0.0483987230975182,0.1339069642376983,0.1066891366346901,0.1188811188811188,0.1137828711756881,0,0,8,0.2544111761923818,0
42,0.5586592178770949,188615,0.421658072193574,13,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,60,0.2544111761923818,1
30,0.2189184333453108,243190,0.7490774907749077,15,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2774049217002237,0.3139546302661298,0,0,20,0.4,1
22,0.2189184333453108,291386,0.2001799370220423,10,0.0483987230975182,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.1137828711756881,0,0,40,0.2544111761923818,0
47,0.2189184333453108,33865,0.2001799370220423,10,0.1073124406457739,0.4853420195439739,0.1066891366346901,0.2638545847483791,0.1137828711756881,0,0,48,0.2544111761923818,0
19,0.2189184333453108,249787,0.1643278421801911,9,0.0483987230975182,0.0411343097538173,0.0393700787401574,0.1299715909090909,0.3139546302661298,0,0,40,0.2544111761923818,0
39,0.2858286629303442,109766,0.7490774907749077,15,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,15024,0,50,0.2544111761923818,1
24,0.2946298984034833,155818,0.2001799370220423,10,0.4550110249662138,0.1339069642376983,0.4935988620199146,0.2638545847483791,0.1137828711756881,0,0,44,0.2544111761923818,0
24,0.2189184333453108,300584,0.1643278421801911,9,0.0483987230975182,0.061527057079318,0.0663344752413578,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
27,0.2189184333453108,255476,0.0418118466898954,3,0.0483987230975182,0.0411343097538173,0.0393700787401574,0.2638545847483791,0.3139546302661298,0,0,40,0.0544554455445544,0
60,0.2189184333453108,128367,0.2001799370220423,10,0.1073124406457739,0.4486861675756073,0.0663344752413578,0.2638545847483791,0.3139546302661298,3325,0,42,0.2544111761923818,0
47,0.2189184333453108,298037,0.2631981637337414,11,0.1073124406457739,0.4486861675756073,0.0663344752413578,0.2638545847483791,0.1137828711756881,0,0,44,0.2544111761923818,0
17,0.2189184333453108,183066,0.0719512195121951,6,0.0483987230975182,0.0411343097538173,0.0143433437920215,0.2638545847483791,0.1137828711756881,0,0,25,0.2544111761923818,0
55,0.2189184333453108,377061,0.421658072193574,13,0.4550110249662138,0.3260869565217391,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,1
19,0.2189184333453108,195985,0.1643278421801911,9,0.0483987230975182,0.0411343097538173,0.1066891366346901,0.2638545847483791,0.1137828711756881,0,0,50,0.2544111761923818,0
45,0.2946298984034833,181758,0.5645756457564576,14,0.0483987230975182,0.4486861675756073,0.1066891366346901,0.2638545847483791,0.1137828711756881,0,0,40,0.2544111761923818,0
52,0.2189184333453108,131631,0.0562977099236641,7,0.0702875399361022,0.1242362525458248,0.0663344752413578,0.1299715909090909,0.3139546302661298,0,0,40,0.2544111761923818,0
21,0.2189184333453108,34918,0.1643278421801911,9,0.0483987230975182,0.2706473214285714,0.0143433437920215,0.2638545847483791,0.1137828711756881,0,0,30,0.2544111761923818,0
25,0.2189184333453108,288185,0.0549450549450549,5,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.0544554455445544,0
63,0.2189184333453108,149756,0.2539682539682539,12,0.1073124406457739,0.4853420195439739,0.1066891366346901,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,1
44,0.2189184333453108,133853,0.2001799370220423,10,0.1073124406457739,0.4853420195439739,0.1066891366346901,0.2638545847483791,0.1137828711756881,0,0,50,0.2544111761923818,0
36,0.2189184333453108,171968,0.1643278421801911,9,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
32,0.2189184333453108,349028,0.1643278421801911,9,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
44,0.2189184333453108,45093,0.1643278421801911,9,0.4550110249662138,0.116514690982776,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,70,0.2544111761923818,0
66,0.5586592178770949,253741,0.1643278421801911,9,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,1825,10,0.2544111761923818,1
29,0.2189184333453108,180758,0.5645756457564576,14,0.0483987230975182,0.4486861675756073,0.1066891366346901,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
42,0.2189184333453108,147251,0.2001799370220423,10,0.4550110249662138,0.4486861675756073,0.4935988620199146,0.2638545847483791,0.1137828711756881,0,0,36,0.2544111761923818,0
32,0.2189184333453108,244147,0.1643278421801911,9,0.0483987230975182,0.2255900621118012,0.0663344752413578,0.2638545847483791,0.3139546302661298,0,0,10,0.2544111761923818,0
27,0.5586592178770949,243871,0.2001799370220423,10,0.0483987230975182,0.1339069642376983,0.0143433437920215,0.2638545847483791,0.1137828711756881,0,0,45,0.2544111761923818,0
43,0.2189184333453108,112181,0.2631981637337414,11,0.4550110249662138,0.305159165751921,0.4935988620199146,0.2638545847483791,0.1137828711756881,0,1902,32,0.2544111761923818,1
27,0.2189184333453108,341672,0.2001799370220423,10,0.0483987230975182,0.1339069642376983,0.0393700787401574,0.2774049217002237,0.3139546302661298,0,0,40,0.4,0
47,0.2189184333453108,187440,0.1643278421801911,9,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,5178,0,40,0.2544111761923818,1
45,0.2189184333453108,55720,0.421658072193574,13,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,1
78,0.2189184333453108,135566,0.1643278421801911,9,0.0967351874244256,0.2706473214285714,0.0663344752413578,0.2638545847483791,0.1137828711756881,2329,0,12,0.2544111761923818,0
26,0.2189184333453108,211424,0.2001799370220423,10,0.4550110249662138,0.061527057079318,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,1
28,0.2189184333453108,330466,0.421658072193574,13,0.0483987230975182,0.4486861675756073,0.1066891366346901,0.2774049217002237,0.3139546302661298,0,0,40,0.31578947266771,0
20,0.2189184333453108,256211,0.2001799370220423,10,0.0483987230975182,0.1242362525458248,0.0393700787401574,0.2774049217002237,0.3139546302661298,0,0,40,0.078125,0
21,0.3870625662778367,99199,0.1643278421801911,9,0.0483987230975182,0.1339069642376983,0.0143433437920215,0.2638545847483791,0.3139546302661298,0,0,36,0.2544111761923818,0
59,0.2189184333453108,171355,0.7466666666666667,16,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,1
40,0.2689601250977326,184378,0.421658072193574,13,0.4550110249662138,0.1339069642376983,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
46,0.2189184333453108,155664,0.2001799370220423,10,0.0483987230975182,0.061527057079318,0.1066891366346901,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
51,0.3870625662778367,293196,0.2001799370220423,10,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,1
47,0.2189184333453108,293623,0.0562977099236641,7,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.0298507462686567,0
29,0.2189184333453108,102345,0.2631981637337414,11,0.0702875399361022,0.2255900621118012,0.1066891366346901,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
27,0.2189184333453108,181659,0.1643278421801911,9,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
18,0.2189184333453108,126021,0.1643278421801911,9,0.0483987230975182,0.2255900621118012,0.0143433437920215,0.2638545847483791,0.1137828711756881,0,0,20,0.2544111761923818,0
40,0.2858286629303442,123306,0.7490774907749077,15,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,45,0.2544111761923818,1
18,0.2189184333453108,156764,0.0562977099236641,7,0.0483987230975182,0.0411343097538173,0.0143433437920215,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
43,0.2189184333453108,421837,0.2001799370220423,10,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.0544554455445544,0
22,0.2189184333453108,496856,0.2001799370220423,10,0.4550110249662138,0.4853420195439739,0.4935988620199146,0.2638545847483791,0.1137828711756881,0,0,40,0.2544111761923818,0
28,0.2189184333453108,188236,0.2001799370220423,10,0.0483987230975182,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.1137828711756881,0,0,40,0.2544111761923818,0
36,0.2189184333453108,158592,0.0562977099236641,7,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,50,0.2544111761923818,0
33,0.2189184333453108,223212,0.1643278421801911,9,0.1073124406457739,0.2255900621118012,0.0663344752413578,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
54,0.2858286629303442,192654,0.421658072193574,13,0.1073124406457739,0.2029262086513995,0.1066891366346901,0.2638545847483791,0.3139546302661298,0,0,65,0.2544111761923818,0
35,0.2189184333453108,126675,0.1643278421801911,9,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,48,0.2544111761923818,0
26,0.2189184333453108,109097,0.1643278421801911,9,0.1073124406457739,0.1339069642376983,0.0663344752413578,0.2638545847483791,0.1137828711756881,0,0,48,0.2544111761923818,0
37,0.2189184333453108,167415,0.7490774907749077,15,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,60,0.2544111761923818,1
27,0.2189184333453108,132963,0.1643278421801911,9,0.4550110249662138,0.061527057079318,0.4557277032993497,0.1299715909090909,0.3139546302661298,0,0,40,0.2544111761923818,0
19,0.2189184333453108,39756,0.2001799370220423,10,0.0483987230975182,0.0411343097538173,0.0143433437920215,0.2638545847483791,0.1137828711756881,0,0,15,0.2544111761923818,0
33,0.2189184333453108,159574,0.0629496402877697,4,0.4550110249662138,0.1339069642376983,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,45,0.2544111761923818,0
22,0.2189184333453108,187052,0.1643278421801911,9,0.0483987230975182,0.1339069642376983,0.0143433437920215,0.2638545847483791,0.1137828711756881,0,0,40,0.2544111761923818,0
68,0.2189184333453108,211287,0.5645756457564576,14,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,2392,40,0.2544111761923818,1
32,0.2189184333453108,107218,0.421658072193574,13,0.0483987230975182,0.1339069642376983,0.1066891366346901,0.2774049217002237,0.3139546302661298,0,0,40,0.2544111761923818,0
40,0.5586592178770949,92036,0.421658072193574,13,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
33,0.2189184333453108,112358,0.2001799370220423,10,0.0483987230975182,0.0411343097538173,0.1066891366346901,0.2638545847483791,0.3139546302661298,0,0,32,0.2544111761923818,0
41,0.2189184333453108,107584,0.1643278421801911,9,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
56,0.2189184333453108,204049,0.2001799370220423,10,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,1848,50,0.2544111761923818,1
30,0.2189184333453108,348592,0.1643278421801911,9,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,44,0.2544111761923818,0
38,0.2189184333453108,287701,0.0562977099236641,7,0.4550110249662138,0.061527057079318,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,48,0.2544111761923818,1
33,0.2189184333453108,188861,0.1643278421801911,9,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,40,0.2544111761923818,0
26,0.2189184333453108,202091,0.1643278421801911,9,0.4550110249662138,0.1339069642376983,0.4935988620199146,0.2638545847483791,0.1137828711756881,0,0,40,0.2544111761923818,0
39,0.2189184333453108,269455,0.1643278421801911,9,0.4550110249662138,0.116514690982776,0.4557277032993497,0.2638545847483791,0.3139546302661298,0,0,45,0.2544111761923818,0
44,0.2858286629303442,98106,0.2001799370220423,10,0.1073124406457739,0.4853420195439739,0.1066891366346901,0.2638545847483791,0.1137828711756881,0,0,40,0.2544111761923818,0
