,Age,Workclass,Fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Target,Cluster
29462,0.6517511481130326,0.2189184333453108,-0.3230365001783778,0.5645756457564576,1.5213534589554754,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,13.349483502255008,-0.218673350785262,1.1742065839311715,0.2544111761923818,1,2
17054,0.6517511481130326,0.5586592178770949,-0.082011002777485,0.7490774907749077,1.91371093651004,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,13.349483502255008,-0.218673350785262,0.756793945600029,0.2544111761923818,1,2
2852,0.5755966929611019,0.2189184333453108,-0.1228602153268549,0.7490774907749077,1.91371093651004,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,13.349483502255008,-0.218673350785262,0.756793945600029,0.2544111761923818,1,2
14447,0.8802145135688246,0.2189184333453108,-0.6136091773049313,0.421658072193574,1.128995981400911,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,13.349483502255008,-0.218673350785262,1.1742065839311715,0.2544111761923818,1,2
25211,0.7279056032649632,0.2858286629303442,-0.7814354601884871,0.421658072193574,1.128995981400911,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,13.349483502255008,-0.218673350785262,0.756793945600029,0.2544111761923818,1,2
22227,0.4232877826572406,0.5586592178770949,-0.6579602917642332,0.421658072193574,1.128995981400911,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,13.349483502255008,-0.218673350785262,0.3393813072688865,0.2544111761923818,1,2
7629,-0.7951834997736498,0.2189184333453108,0.2753438902314488,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.116514690982776,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,3
1606,-0.8713379549255804,0.2189184333453108,0.2799247565136302,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.0411343097538173,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,3
4334,-0.7190290446217191,0.2189184333453108,0.3623046327948432,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.1339069642376983,0.0663344752413578,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.0544554455445544,0,3
22666,-0.9474924100775112,0.2189184333453108,0.2351193412660127,0.1643278421801911,-0.4404339288173468,0.1073124406457739,0.0411343097538173,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,3
3232,-0.6428745894697885,0.2189184333453108,0.2957495673066206,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,3
3628,-0.6428745894697885,0.2189184333453108,0.2794231327265318,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.1242362525458248,0.0393700787401574,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.110091743119266,0,3
23951,-0.7190290446217191,0.2189184333453108,0.1862346835233122,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.2449963863947128,0.2544111761923818,0,3
11114,-0.7951834997736498,0.2189184333453108,0.0646051120515902,0.1643278421801911,-0.4404339288173468,0.0837837837837837,0.305159165751921,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.3284789140609414,0.2544111761923818,0,3
12202,-0.1097934034062738,0.2189184333453108,-0.2087893165167829,0.2631981637337414,0.344281026291782,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.447054230793968,-0.0780313310622559,0.2544111761923818,1,4
16385,0.118669962049518,0.2189184333453108,-0.0188631932016287,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.061527057079318,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.447054230793968,-0.0780313310622559,0.2544111761923818,1,4
15107,0.5755966929611019,0.2189184333453108,0.003028426035325,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.447054230793968,-0.0780313310622559,0.2544111761923818,1,4
18105,-0.1097934034062738,0.5586592178770949,-0.0567405214274346,0.2539682539682539,0.7366385038463464,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.447054230793968,-0.0780313310622559,0.2544111761923818,1,4
21158,0.2709788723533793,0.2189184333453108,-0.1522951205697975,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.447054230793968,0.756793945600029,0.2544111761923818,1,4
17890,-0.1097934034062738,0.2189184333453108,0.1022458252834817,0.2539682539682539,0.7366385038463464,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.083587376267128,0.3393813072688865,0.2544111761923818,0,4
12869,0.6517511481130326,0.2946298984034833,-0.2612989159662509,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.2029262086513995,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.447054230793968,-0.0780313310622559,0.2544111761923818,1,4
6815,0.7279056032649632,0.2189184333453108,0.0471050671016863,0.2539682539682539,0.7366385038463464,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.484142685337523,-0.0780313310622559,0.2544111761923818,1,4
