Unnamed: 0,Age,Workclass,Fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Target,Cluster
22032,-0.9474924100775112,0.2189184333453108,-0.804122105804993,0.5645756457564576,0.22586318432803706,0.0483987230975182,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.1137828711756881,-0.1475020947104593,3.908035358094301,-0.0780313310622559,0.2544111761923818,0,4
328,1.4894501547842698,0.2858286629303442,1.2434210117327809,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.061527057079318,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
7562,1.7179135202400615,0.2189184333453108,0.1174270432930251,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
1267,0.8802145135688246,0.2858286629303442,1.4571032804369335,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,3
23614,-0.5667201343178578,0.2189184333453108,-0.1352115180091829,0.421658072193574,1.128995981400911,0.0483987230975182,0.4486861675756073,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.756793945600029,0.2544111761923818,0,1
10538,2.098685795999715,0.2189184333453108,-0.0422028962013382,0.1643278421801911,-0.4404339288173468,0.0967351874244256,0.2706473214285714,0.0393700787401574,0.2638545847483791,0.1137828711756881,0.5897273562335631,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,2
1045,-0.7951834997736498,0.2189184333453108,-0.0249394662453487,0.7490774907749077,1.9033888238634724,0.1073124406457739,0.4486861675756073,0.0663344752413578,0.2638545847483791,0.3139546302661298,-0.6957519567095201,-0.218673350785262,1.1742065839311715,0.2544111761923818,0,1
16338,-0.0336389482543432,0.2858286629303442,-1.4387803070817646,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.116514690982776,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,1.5916192222623138,0.2544111761923818,0,1
8608,-1.5567280512929562,0.2189184333453108,-0.4452528768350074,0.0719512195121951,-1.61750636148104,0.0483987230975182,0.061527057079318,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,0
4189,2.174840251151646,0.2858286629303442,-0.4542821050027782,0.0629496402877697,-2.4022213165901687,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
20415,0.1948244172014487,0.2189184333453108,0.0075335755194538,0.2539682539682539,0.7366385038463464,0.1073124406457739,0.4853420195439739,0.1066891366346901,0.1299715909090909,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.125,0,1
5100,-0.1097934034062738,0.2189184333453108,-1.4709599462541134,0.0629496402877697,-2.4022213165901687,0.4550110249662138,0.116514690982776,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.6084375294439706,-0.218673350785262,1.5916192222623138,0.2544111761923818,0,2
19458,-0.7907828543939517,0.2189184333453108,-1.338786810653569,0.2631981637337414,0.344281026291782,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,0.10293254571557668,-0.0780313310622559,0.2544111761923818,0,2
15432,-0.1859478585582045,0.2189184333453108,-0.2200143318280787,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.1339069642376983,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.9301349897251756,0.2544111761923818,0,1
11566,1.9463768856958537,0.2858286629303442,-0.2143355719741347,0.0629496402877697,-2.4022213165901687,0.4550110249662138,0.0411343097538173,0.4557277032993497,0.2638545847483791,0.3139546302661298,0.19237280874687518,-0.218673350785262,-1.3302692460556833,0.2544111761923818,0,2
11937,0.5755966929611019,0.2189184333453108,-0.4411073821416283,0.0418118466898954,-2.794578794144733,0.0483987230975182,0.1242362525458248,0.0143433437920215,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.0298507462686567,0,2
31424,-0.8713379549255804,0.2189184333453108,0.29067341556444254,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.305159165751921,0.4935988620199146,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,0
21257,0.7694254133125609,0.2189184333453108,0.0283556949839148,0.1643278421801911,0.451810949193237,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.1880634824453114,0.2544111761923818,0,2
1954,2.098685795999715,0.2189184333453108,0.698884729338099,0.0719512195121951,-1.61750636148104,0.4550110249662138,0.3260869565217391,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
2685,-0.8713379549255804,0.2189184333453108,2.0824009925544544,0.2001799370220423,-0.0480764512627823,0.0483987230975182,0.1339069642376983,0.0663344752413578,0.1299715909090909,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,3
32154,-0.3382567688620658,0.2189184333453108,-0.7075264006894071,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.255898779602658,0.2544111761923818,0,0
1708,-1.0998013203813723,0.2189184333453108,-1.1601046318492236,0.7490774907749077,1.128995981400911,0.0483987230975182,0.1242362525458248,0.1066891366346901,0.2774049217002237,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2941176470588235,0,1
15246,-0.8713379549255804,0.2189184333453108,1.3163400932126803,0.0549450549450549,-2.0098638390356043,0.4550110249662138,0.1242362525458248,0.4935988620199146,0.2638545847483791,0.1137828711756881,-0.1475020947104593,0.32434127463276563,-0.3284789140609414,0.11764705882353,0,0
31268,0.34713332750531,0.2189184333453108,1.1039979927187011,0.7490774907749077,1.91371093651004,0.0483987230975182,0.4486861675756073,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,2.092514388259685,0.4444444444434461,0,1
25201,0.0425155068975874,0.2189184333453108,-0.3390127445674734,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
15041,-0.1097934034062738,0.2189184333453108,-0.258393283840983,0.421658072193574,1.128995981400911,0.0483987230975182,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.934541918091822,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
24762,1.1848323341765472,0.2189184333453108,0.3945505241654881,0.421658072193574,1.128995981400911,0.0483987230975182,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
15662,3.4694659887344668,0.2189184333453108,-0.5393783214141278,0.1643278421801911,-0.42063171214872264,0.0967351874244256,0.0411343097538173,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-2.332059578050425,0.2544111761923818,0,2
12055,1.260986789328478,0.2689601250977326,-1.1183846761222491,0.1643278421801911,-0.4404339288173468,0.1073124406457739,0.2706473214285714,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,0.4103843465470177,-0.0780313310622559,0.2544111761923818,0,4
29543,-1.2521102306852336,0.2189184333453108,-0.8734597636216481,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.0411343097538173,0.0143433437920215,0.2638545847483791,0.3139546302661298,-0.1475020947104593,0.4879893558339436,0.756793945600029,0.2544111761923818,0,0
9975,-1.4805735961410256,0.2858286629303442,-1.1359888316694753,0.2001799370220423,-0.0480764512627823,0.0483987230975182,0.0411343097538173,0.0143433437920215,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-1.7476818843868256,0.2544111761923818,0,0
4468,-1.0998013203813723,0.2189184333453108,0.8104155728695575,0.2631981637337414,0.344281026291782,0.0483987230975182,0.1242362525458248,0.0143433437920215,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,0.19487920739592912,0.2544111761923818,0,3
15400,0.4232877826572406,0.2189184333453108,-0.6019109320058068,0.2001799370220423,-0.0480764512627823,0.1073124406457739,0.2029262086513995,0.0663344752413578,0.2638545847483791,0.3139546302661298,0.0996301828927544,-0.218673350785262,0.756793945600029,0.2544111761923818,0,1
12426,-1.4805735961410256,0.2189184333453108,0.5442426339154497,0.421658072193574,-0.8327914063719112,0.0837837837837837,0.0411343097538173,0.0143433437920215,0.0909090909090909,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-1.7476818843868256,0.2544111761923818,0,0
9379,-1.0236468652294417,0.2189184333453108,0.2732616782850027,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.061527057079318,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,0
23871,-1.404419140989095,0.2189184333453108,-0.4017819701530667,0.2001799370220423,-0.0480764512627823,0.0483987230975182,0.061527057079318,0.0143433437920215,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-1.7476818843868256,0.2544111761923818,0,0
6683,-1.0236468652294417,0.2189184333453108,0.8506022634359672,0.0719512195121951,-1.61750636148104,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2774049217002237,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2544111761923818,0,3
2645,0.5755966929611019,0.2189184333453108,-0.4842943508308718,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.1869919914711923,-0.0780313310622559,0.2544111761923818,0,2
31762,1.7179135202400615,0.2189184333453108,4.529444865817182,0.0402684563758389,-3.186936271699297,0.0967351874244256,0.061527057079318,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.2816255133234657,0.0544554455445544,0,3
25254,0.8802145135688246,0.2189184333453108,-1.087634191513143,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.061527057079318,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
24845,-1.175955775533303,0.2189184333453108,-1.2988178058815605,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,0
11960,-0.8713379549255804,0.2189184333453108,-0.2383945845553438,0.2631981637337414,1.128995981400911,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
1014,-0.0336389482543432,0.2189184333453108,-0.1569895620490578,0.2001799370220423,1.5213534589554754,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.3819509335724234,-0.218673350785262,-1.3302692460556833,0.2544111761923818,0,1
14477,-0.5667201343178578,0.2946298984034833,0.0411329046552887,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.3260869565217391,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.589828890267572,0.2544111761923818,0,1
21327,-0.8713379549255804,0.2189184333453108,-0.8345602586221323,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.756793945600029,0.2544111761923818,0,1
17212,0.38984529971018095,0.2189184333453108,0.4417599477512752,0.0629496402877697,-2.4022213165901687,0.4550110249662138,0.116514690982776,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,0.026010626772452552,-0.0780313310622559,0.2544111761923818,0,2
7028,0.6517511481130326,0.2189184333453108,0.3016460129549657,0.2001799370220423,-0.0480764512627823,0.1073124406457739,0.305159165751921,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-1.5686885760062241,-0.0780313310622559,0.2544111761923818,0,2
17400,0.9563689687207552,0.2189184333453108,2.3835834860081264,0.0562977099236641,-0.4404339288173468,0.4550110249662138,0.305159165751921,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,2.000030220309323,0.2544111761923818,0,3
8277,0.34713332750531,0.2189184333453108,0.1831776178019391,0.1643278421801911,-0.4404339288173468,0.1073124406457739,0.0411343097538173,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,2
18617,-1.0236468652294417,0.2189184333453108,0.0376499319448697,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.0411343097538173,0.1066891366346901,0.1299715909090909,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,0
12145,1.9463768856958537,0.2189184333453108,1.184823562898116,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-2.999919799380253,0.2544111761923818,0,2
2238,-0.7093208624301794,0.2189184333453108,-0.1848628083321658,0.2001799370220423,-0.15277482909959017,0.0483987230975182,0.0411343097538173,0.4557277032993497,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,0
25301,-0.9474924100775112,0.2189184333453108,-1.3226023450698288,0.421658072193574,-0.3133953420074554,0.0483987230975182,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,-2.2607990149409987,-0.218673350785262,1.1742065839311715,0.2544111761923818,0,1
14800,0.8802145135688246,0.2189184333453108,0.3028290879245373,0.2539682539682539,0.7366385038463464,0.4550110249662138,0.305159165751921,0.4557277032993497,0.1299715909090909,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
25152,-0.7951834997736498,0.2946298984034833,-1.4702595658721271,0.7490774907749077,1.91371093651004,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
18664,0.6517511481130326,0.2189184333453108,-0.214240925976569,0.5645756457564576,-0.4404339288173468,0.1073124406457739,0.1242362525458248,0.1066891366346901,0.2638545847483791,0.3139546302661298,0.4801140117094992,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
7666,0.4994422378091713,0.2858286629303442,-0.9346389364481372,0.5645756457564576,1.5213534589554754,0.1073124406457739,0.4853420195439739,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-2.165094522717968,0.2544111761923818,0,0
7779,-1.6328825064448869,0.2189184333453108,0.92152050941197,0.0562977099236641,-1.2251488839264757,0.0483987230975182,0.0411343097538173,0.0143433437920215,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-2.165094522717968,0.2544111761923818,0,0
29049,-0.3382567688620658,0.2189184333453108,-0.8678472559660003,0.0629496402877697,-2.4022213165901687,0.4550110249662138,0.2029262086513995,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,0
23807,-1.1507344954991778,0.2189184333453108,-0.8906569413793417,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.0411343097538173,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.9128566077245408,0.0357142857142857,0,0
13795,0.1948244172014487,0.2858286629303442,-0.3220616464034508,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,1.8308106611313322,-0.218673350785262,0.756793945600029,0.2544111761923818,0,1
31086,1.1086778790246166,0.2189184333453108,0.8193880134387888,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.4853420195439739,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2544111761923818,0,2
27812,-0.7951834997736498,0.2189184333453108,-0.7158741776747046,0.2001799370220423,-0.0480764512627823,0.0483987230975182,0.1339069642376983,0.0143433437920215,0.2638545847483791,0.1137828711756881,-0.5039958051865316,-0.218673350785262,-1.2467867183894548,0.2544111761923818,0,0
4536,-0.6428745894697885,0.2946298984034833,1.6517143806315917,0.421658072193574,1.128995981400911,0.0483987230975182,0.4486861675756073,0.1066891366346901,0.1299715909090909,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.34375,0,3
28719,-1.0236468652294417,0.2946298984034833,0.3350276562963993,0.1643278421801911,1.128995981400911,0.0483987230975182,0.4486861675756073,0.1066891366346901,0.1299715909090909,0.1137828711756881,-0.1475020947104593,-0.218673350785262,0.1850549695150019,0.2544111761923818,0,1
14206,0.804060058416894,0.2189184333453108,-0.2107958116651764,0.421658072193574,1.128995981400911,0.1073124406457739,0.3260869565217391,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
14934,-0.4144112240139965,0.2189184333453108,-0.0211536263427194,0.2631981637337414,0.344281026291782,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,0.6727931631129375,-0.4119614417271698,0.2544111761923818,0,0
29404,0.7279056032649632,0.2189184333453108,-0.6121232351431493,0.2001799370220423,-0.0480764512627823,0.1073124406457739,0.1339069642376983,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,1.1742065839311715,0.2544111761923818,0,1
29088,-0.0336389482543432,0.2189184333453108,1.167549308337892,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.1299715909090909,0.3139546302661298,0.4444816134095273,-0.218673350785262,0.589828890267572,0.2544111761923818,0,1
7091,0.4994422378091713,0.2189184333453108,-0.7334120810236348,0.2001799370220423,-0.0480764512627823,0.1073124406457739,0.0411343097538173,0.0663344752413578,0.1299715909090909,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.07501083270547644,0.2544111761923818,0,2
15144,-0.9474924100775112,0.2189184333453108,0.5704406460416442,0.2001799370220423,0.344281026291782,0.0483987230975182,0.0411343097538173,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,0
14854,-0.4905656791659271,0.2189184333453108,1.1543875218226969,0.0719512195121951,-1.61750636148104,0.4550110249662138,0.4853420195439739,0.4935988620199146,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,3
20053,-0.2621023137101352,0.2189184333453108,-0.4303839906174309,0.2539682539682539,0.7366385038463464,0.1073124406457739,0.4853420195439739,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,0.756793945600029,0.2544111761923818,0,1
9127,-0.42402339519480453,0.2189184333453108,-0.7328410903561118,0.0719512195121951,-1.61750636148104,0.0483987230975182,0.061527057079318,0.0663344752413578,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.756793945600029,0.2544111761923818,0,2
15110,-0.7190290446217191,0.2189184333453108,-1.2886338965434876,0.1643278421801911,0.344281026291782,0.4550110249662138,0.1339069642376983,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
27405,-1.5567280512929562,0.2189184333453108,2.243497945011087,0.0418118466898954,-2.794578794144733,0.0483987230975182,0.061527057079318,0.0393700787401574,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.0544554455445544,0,3
6226,-1.0236468652294417,0.2858286629303442,-0.5989262477375284,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.4486861675756073,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,3
13103,0.6517511481130326,0.5586592178770949,-0.0112157965983175,0.2001799370220423,-0.4404339288173468,0.0483987230975182,0.1242362525458248,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.589828890267572,0.2544111761923818,0,2
17451,1.7179135202400615,0.2189184333453108,-0.9900068450240904,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.305159165751921,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,0.5163848512285922,-1.3302692460556833,0.2544111761923818,0,2
12724,-0.7190290446217191,0.2189184333453108,-1.2424466497314104,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,0
32107,1.260986789328478,0.2189184333453108,-0.197233040214007,0.2001799370220423,-0.0480764512627823,0.1073124406457739,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
21420,-1.6328825064448869,0.2189184333453108,-0.4432369170868573,0.0562977099236641,-1.2251488839264757,0.0483987230975182,0.0411343097538173,0.0143433437920215,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-1.7476818843868256,0.2544111761923818,0,0
10894,2.4794580717593684,0.2189184333453108,-0.6136470357039576,0.1643278421801911,-0.4404339288173468,0.0967351874244256,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,0.25819401670594166,-0.0780313310622559,0.2544111761923818,0,2
24391,-1.6328825064448869,0.2189184333453108,-1.40009848787665,0.0719512195121951,-1.61750636148104,0.0483987230975182,0.3260869565217391,0.0143433437920215,0.2638545847483791,0.1137828711756881,-0.1475020947104593,0.03439117448576806,-1.3302692460556833,0.2544111761923818,0,0
11570,-1.6328825064448869,0.2189184333453108,1.0851259459833527,0.1643278421801911,-1.2251488839264757,0.0483987230975182,0.0411343097538173,0.0143433437920215,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-2.415542105716653,0.2544111761923818,0,0
